symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_InvSIX,stderr_InvSIX,tval_InvSIX,pval_InvSIX,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
REN,2367,2367,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010707654765425567,0.006881427388067962,15846.982981586701,15904.54921493209,-7913.491490793351,3.2568912691371033,0.0006059722084542932,2.037524028841988,-0.022266896201704953,0.14785067628770013,-0.15060395231724322,0.8803011964950027,-0.590987849429629,0.14355703887936574,-4.116745887509212,3.976539653569073e-05,0.029621702537838662,0.1503619997502955,0.1970025843433254,0.8438427198302181,0.3229948455068634,0.3062216070549103,1.0547748364763345,0.29163781600778876,-0.036134985461268546,0.1968195922562506,-0.1835944534130645,0.8543476101786878,-0.3205169515010339,0.3363876711902643,-0.9528201505332407,0.3407801621377883,0.23198724191941103,0.4010200804182617,0.578492831774034,0.5629874177789915,-0.40578347480502686,0.39641272806975697,-1.0236388644252132,0.30611228175075017,0.24861060650205302,0.2974976741926846,0.8356724373617517,0.4034250001589966,-0.005336816673687045,0.25208613012221204,-0.021170608121516808,0.9831113754070899
REP,3161,3161,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010550007229885972,0.007696739067460157,21147.792558648754,21208.28363586202,-10563.896279324377,3.7041930034581765,0.0001233503917278503,2.047382848013653,-0.07707307159033563,0.1267684306977947,-0.6079831639950751,0.5432428780977181,-0.6818085599350816,0.12646476521689387,-5.3912926558298135,7.516208590950762e-08,-0.10911988298801913,0.12226817023258298,-0.8924635314362462,0.37221333551978986,0.04527536055415379,0.32502365644081754,0.13929866228797974,0.8892231346133931,-0.09346334855751323,0.14765695468037912,-0.6329762709777245,0.5267955133446169,0.03224791764454061,0.34537205500789303,0.0933715313006538,0.9256143996409982,0.37119143948186134,0.2815851487708166,1.318220939925975,0.18752643347095144,0.11919274418043643,0.3770724037678967,0.31610041729228316,0.7519474276415753,0.24603996961835298,0.2794191706063995,0.8805407627701188,0.37863423191918977,-0.24978541342382238,0.2655545443399723,-0.9406181093404234,0.3469733927928168
SNT,2903,2903,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012763433141516622,0.009659999993865132,19470.017460492425,19529.64858108222,-9725.008730246213,0.7941318380706234,0.6218174719960146,1.7567128134685768,-0.08935221545231983,0.1330663468079937,-0.6714861991458247,0.5019650226370261,-0.7152690257862089,0.6949924772392102,-1.0291752057915005,0.3034842883321356,0.04039980010371179,0.12360742513529291,0.32683958960792775,0.743813106338562,0.6339312107470981,0.6618160169099401,0.9578662264883859,0.33821109668902716,0.05045593187358595,0.27241766241578286,0.18521534700116685,0.8530732516300011,-0.5260599747667567,0.6030088692252692,-0.8723917700292294,0.38306784446409137,0.251455374973204,0.31532374145277586,0.7974514504194509,0.42525501946150124,-0.07092997732753209,0.39927240670015124,-0.177648082204688,0.8590119282141171,0.2520523479651714,0.24786561169474572,1.0168911542097328,0.3092911360402671,0.05732404801840249,0.253948350398392,0.2257311296902422,0.8214266569222884
SNX,1878,1878,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005574199048714479,0.0007048670527614043,12144.03233620217,12199.250928724186,-6062.016168101085,1.1971728198629907,0.29226635360715125,2.0243552495774213,0.01010449891527792,0.14917988348998185,0.06773365603249372,0.9460050243605691,-0.18032585348851732,0.14296330174003422,-1.2613436545864303,0.20734512265801777,0.020069756234782774,0.15722281133979663,0.1276516814815578,0.8984385938328888,0.04179886350102252,0.29149155776730007,0.14339648057454504,0.8859927810816087,0.24798779758262784,0.2000943597091832,1.2393542623742761,0.2153725576771728,-0.3250477646782483,0.3531628781476106,-0.9203905189106226,0.35748950178397976,0.45937979190491657,0.5624691535455028,0.8167199730140464,0.4141943162947559,-0.15531651771392474,0.4166216808212655,-0.372799892237382,0.7093403677912987,0.29780079799788933,0.3724487087985845,0.7995753266497058,0.4240602068214455,-0.10443112116534262,0.16785529612383845,-0.6221496942717647,0.5339206086904611
SOL,1877,1877,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009833486083482113,0.0049823708819314305,12199.638443783597,12254.85162358559,-6089.819221891798,1.6459309862324336,0.0970993399342419,1.9821842391820477,0.27820016974250333,0.1526687316161115,1.8222472067302105,0.06858000010559598,-0.3720038470398377,0.2610514938689184,-1.4250209471187003,0.15432101756873842,0.19631105515880504,0.16212770195491263,1.2108421496864163,0.22611166342395014,0.09372697983035219,0.2160483863383193,0.4338240216410649,0.6644671779962295,0.23543316983652807,0.18282047529667034,1.287783381234957,0.19798358053081413,-0.11677261812122522,0.15057130494962603,-0.7755303585918429,0.43812615679569045,1.016227212073934,0.6210363282417216,1.636341009150104,0.10193953513172016,0.5513278337052202,0.5212619382414424,1.0576790539612575,0.2903408504880976,0.23143649968404112,0.3652691530536544,0.6336053777036174,0.5264172677457071,0.034132732007220584,0.1753395088832307,0.194666519968136,0.8456755492997927
SRM,1754,1754,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009472611891401361,0.004271476247890704,12050.857063690763,12105.381088203,-6015.428531845381,1.5139074902757284,0.13732252543955864,2.025217144065036,-0.2771914397011058,0.1926479988638553,-1.4388493072123605,0.15037580095655773,-0.3731022999764724,0.2426685461773735,-1.5374975696428372,0.12435608249281471,0.13884234268834278,0.20123140922286503,0.6899635758877682,0.4903104996858849,0.5075072770956124,0.4736439517095087,1.0714953189286633,0.28409762295352653,0.7052393313820178,0.2957540378291763,2.384546755670517,0.01720836699060489,-0.6186894610639788,0.5251880329843711,-1.17803419386441,0.23894650605411977,0.6429056452276503,0.6147594861139586,1.045784017570205,0.2958082193404509,0.3448183180558083,0.8499755019365242,0.4056803016912824,0.6850281522804558,0.08088765936412379,0.7472816572787244,0.10824253288737415,0.913815975990088,0.03400447334772713,0.19796880916705265,0.17176682271717375,0.8636411261594013
SUSHI,1733,1733,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.016304556429476036,0.011075224479012546,11639.908261958093,11694.30972876472,-5809.954130979047,1.9896281735455412,0.036961634112388696,2.047602405964471,-0.1928841598130148,0.19321279696708432,-0.9982990921966441,0.3182770075693059,-0.7863490348601256,0.28773748491074946,-2.732869633249334,0.006343816287754214,0.404942192221778,0.22370589450588896,1.8101543239001157,0.07044909515487482,0.12461594846819588,0.3162383692501693,0.39405701706491825,0.6935885707924743,0.2509137344463896,0.31812600411558606,0.7887243771346151,0.4303835463966321,-0.21124078929019735,0.40464209273651075,-0.522043536947972,0.601708311237241,0.3476647197530579,0.618537295405247,0.5620755972770864,0.5741389192645767,1.6517787704985016,1.1246248616624017,1.4687375557898212,0.14208976094015965,-1.2645212217019435,1.187348165418863,-1.0649961473228504,0.28702953587106544,-0.20608553818479833,0.18994801247199064,-1.0849575918315402,0.2780949078043161
SWRV,1647,1647,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003155592321408607,-0.002324920610239145,12416.81162752756,12470.878734829337,-6198.40581376378,0.3486943347230614,0.9584002730489471,2.010484142323815,-0.28862844947347766,0.2577418961329215,-1.119835206475813,0.2629482661670991,-0.4089091764099523,0.518156912909533,-0.7891609013066381,0.4301322496350958,-0.10077104701337752,0.308956318136192,-0.3261660017872051,0.7443404533564777,-0.4821279195405055,0.5748013904170464,-0.8387730572305997,0.40171913377128454,-0.14954948512926686,0.3831277258187005,-0.3903384564760918,0.6963370754578114,0.4023502363836097,0.5830684588743296,0.6900565967165949,0.49025641118994834,0.7939781619252416,0.7397092237532087,1.0733652311332254,0.2832654744805272,0.6652179895146231,1.114551730289366,0.5968480165042815,0.5506913897321778,-0.035812481180568345,1.00999793721476,-0.03545797457698509,0.9717188797107832,-0.1771773121866902,0.24039268282268839,-0.7370328834733072,0.46120796962676447
TRX,2532,2532,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012501822412242292,0.008935416473923818,14884.473869225723,14942.722326135992,-7432.236934612862,2.1111077320360434,0.025582893659221326,2.0439236047159226,0.07795813005600545,0.09375807829275071,0.831481739766344,0.4057812024988444,-0.45489167862102126,0.14472608794962905,-3.14312149983176,0.0016912199231454042,-0.05566981680312757,0.0840502845681209,-0.6623394208500081,0.5078149656250044,0.06810930288728562,0.1879261003488358,0.36242598958238614,0.7170644536797883,0.08904196790758843,0.1207792989651118,0.7372287194124965,0.4610526757049346,-0.1939966935017347,0.11820231149687747,-1.6412258867446892,0.10087672350616146,0.3581154783422221,0.262198960843514,1.3658157804673876,0.17212004459434777,0.06239797290488626,0.29816648125352907,0.2092722583791357,0.8342528120336478,0.3178661016678501,0.1937475466963655,1.6406200082935705,0.10100251938051612,-0.06112788618376549,0.1744228645735201,-0.35045798802369615,0.7260246339801171
TUSD,2521,2521,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0027245704022620387,-0.000893115557584645,-668.0016376428503,-609.7972424902284,344.0008188214251,0.5689385225452355,0.8235120139872392,2.7645112006326307,4.316369964569352e-05,0.00422834665666602,0.010208174293762225,0.9918560175280242,-0.0002928820473299563,0.006503185027486709,-0.0450367083347691,0.9640816740185627,1.1918247272296473e-05,0.003458737006323551,0.003445837960650533,0.9972509015643932,-0.02371384351742647,0.010993109620393146,-2.1571551941440927,0.031089325236688604,0.0008619413899421261,0.005246051812303612,0.16430287400528665,0.8695061032126636,0.02763766845749747,0.012595996513058079,2.1941629174671426,0.028316122946415067,-0.0004047733494065243,0.0043467353832718604,-0.09312123092752994,0.9258147696490873,-0.0005625007596127239,0.005057810563224936,-0.11121427989071718,0.9114554240657122,-7.602083223451003e-05,0.007382012893052594,-0.010298116968348191,0.9917842646608208,0.00016410055207817823,0.005876724102415851,0.027923814223423975,0.9777251606655043
UMA,1726,1726,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005238425427561033,-7.168973919569055e-05,11149.750880045662,11204.11115820918,-5564.875440022831,1.037785335242056,0.4070664130854563,2.047575634139861,-0.16546092899594175,0.16034001447223334,-1.0319378449638048,0.3022492382007725,-0.0969776184402863,0.24646962758182128,-0.39346681127309424,0.6940244816359225,0.19599906326354283,0.16496143630216847,1.1881508045584734,0.23494134208342146,-0.6098559388065872,0.23779872833898877,-2.5645887304208808,0.010415731478862433,-0.09960864674587294,0.3071924793889678,-0.3242548350923274,0.745785332014697,0.3931658942083236,0.3522507733253518,1.1161533883849875,0.2645155302067998,-0.06833778930076162,0.492112241215252,-0.13886626581774134,0.889572412805665,0.339236403920456,0.7341851509251884,0.46205838335597627,0.6440990687157815,-0.3759233058987914,0.7382682043695408,-0.5091961209677435,0.6106813945552498,-0.004906742538793973,0.16193429148705063,-0.030300824450060042,0.9758307253373857
UNI,1716,1716,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.011630932637743174,0.006323461512289463,10760.836639583304,10815.137780968922,-5370.418319791652,1.6200830672846698,0.104124574287428,1.956510252575879,-0.03968397332668597,0.14696789440835226,-0.27001797560236873,0.7871796671924748,-0.5280414645852044,0.18278243143681439,-2.8889071035677834,0.003915501917970662,0.2724529925789533,0.1607563442172639,1.6948195351514723,0.09029542521213922,0.21443396116267535,0.31002341941030664,0.6916702021110169,0.48924026403736354,0.11239110346753159,0.19763806585291727,0.568671338603229,0.5696553903209766,-0.2676669818168107,0.34416744837682794,-0.7777231201823099,0.4368420259179395,0.3675078934693004,0.4657895607770571,0.788999849752327,0.43022368829672186,0.9447009659495181,0.7005293435801409,1.3485530258040417,0.17766277304031355,-0.669949329424361,0.7004084095040753,-0.9565124009557783,0.3389513691285826,-0.21134193871769458,0.15112826327686796,-1.3984276278654428,0.1621696933344842
USDC,2437,2437,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00335410917662482,-0.0003879905386068305,-4559.305637962142,-4501.444273584311,2289.652818981071,0.5246875754508208,0.8576386834748401,2.720113890373501,1.2726263162848758e-05,0.0019091652921877558,0.006665878127433086,0.9946819928431272,-0.00024610579202987993,0.0010793705592785745,-0.22800862031513178,0.8196589863794813,-0.000494670982659788,0.001728205363525937,-0.28623391241567797,0.7747237067697317,-0.0013113848895448218,0.004716907540517478,-0.2780179340553607,0.7810225697597748,0.007013510132328958,0.004496021478897523,1.5599369721091172,0.11890678657464704,-0.002417595550573637,0.005610363034711522,-0.4309160629385094,0.6665681494376368,0.0001302069952732578,0.0027561357655704233,0.04724259120316213,0.9623238180881547,0.00027572404660741734,0.0039963582986968,0.0689938253778021,0.9450002891978053,-6.65970845621179e-05,0.0020492045039326575,-0.03249899384581211,0.9740768241563795,-0.00010126972963825506,0.002062620157817907,-0.04909761463079592,0.9608455948234413
VTC,3265,3265,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0036475174164981583,0.0008926257595851528,23433.43610994264,23494.346260359744,-11706.71805497132,1.231350386254052,0.27058821625245694,1.9958143745624668,0.02275889214217365,0.15298831029224083,0.14876229496684573,0.8817504189888645,-0.32561777747556997,0.33945510208392277,-0.9592366574448133,0.33751078155140957,-0.16694303718120054,0.1649097713561501,-1.0123295654849904,0.31145574624879657,-0.3703711952767552,0.26944924579434226,-1.3745490145459225,0.1693659254692436,0.0941767238352044,0.16432428778046432,0.5731150586882421,0.5666063807047876,0.3806320555793629,0.27287526502022114,1.394893947427432,0.16314299717363667,0.3009674581371174,0.2574380936716514,1.1690867262285798,0.24245429765597368,0.15989546450042053,0.458175367217403,0.3489831098330316,0.7271245623061147,-0.02792413107619049,0.30199021165333484,-0.09246700720302015,0.9263326936894808,-0.2699464508470137,0.3368176582000494,-0.801461693812626,0.42292291288748807
WNXM,1739,1739,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007838848699488699,0.002583139245866173,10864.323913791504,10918.760550622661,-5422.161956895752,2.0018693279608226,0.035654164622371295,2.018731892780901,-0.02940122674737026,0.145532311798687,-0.2020254222858811,0.8399210361737838,-0.3460766982350118,0.12236379585801734,-2.828260563578591,0.004735081166711144,0.31021849853495637,0.1702527900080146,1.8221052267064342,0.0686147480978113,0.2499033990495396,0.20189745966951322,1.2377738653007695,0.21597094266101663,-0.17413138353263363,0.17468586678672252,-0.9968258264718928,0.3189910058123727,-0.15003346309124513,0.23088728491136123,-0.6498125834380344,0.5159011342979435,-0.1427939464281998,0.4652543459291859,-0.3069158787609343,0.7589450133079163,0.26555917954099945,0.9205605171374761,0.28847552615744104,0.773017950904999,-0.3617863282435104,0.8997959608568705,-0.40207596386516714,0.6876786963288184,-0.14271470850336604,0.1512844445251246,-0.9433534885317615,0.34563424699691325
WTC,2484,2484,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006433553116663049,0.0028191238434414068,18643.898873697675,18702.07512812821,-9311.949436848838,1.4149951763622177,0.17567867023900852,2.074110884531196,-0.23658357636226066,0.20660172049164666,-1.145119100650598,0.25227058734780805,-0.48335752187978104,0.892346864022492,-0.5416699955675508,0.588094639412118,-0.17675432305726552,0.21628329185138928,-0.8172352174975931,0.41387271140472404,0.13804513873112928,0.36339916694125574,0.3798719185106018,0.7040730994501405,-0.40221350728311606,0.25620431511488856,-1.56989357147538,0.11656775217483506,-0.17015287393269482,0.3428229522971339,-0.49632871076035406,0.6197066057920906,0.325484164602431,0.3233024676594252,1.006748160503693,0.31415426522190276,0.11341207452730764,0.4066983227015459,0.2788604432247307,0.7803752332200677,-0.2181666239691728,0.475629669179114,-0.4586901072544635,0.6464970107010464,-0.08376169762828511,0.28208402464109356,-0.29693882074625944,0.7665381447115589
XAUT,1953,1953,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0035895568501508324,-0.0010982079111394594,4898.870685087792,4954.48710254368,-2439.435342543896,4.400386063671657,1.0295279877738824e-05,2.108597374123114,0.04029794556661466,0.019849292732703534,2.0301955394219204,0.04247477755117871,0.010864251325067291,0.003404611517920992,3.1910399374145006,0.0014406052013142983,-0.006841376130575467,0.021186435882219155,-0.3229130264575144,0.7467964008490879,0.02492238501694497,0.04155965243994623,0.5996774167675695,0.5487922599642099,-0.010149436995315375,0.021498422431338544,-0.4721014775726242,0.6369082037180898,-0.02105540697907155,0.05015677252995996,-0.419791902808232,0.6746846206556165,0.025308301664733905,0.06918849557747916,0.3657877144675444,0.7145639311030667,-0.06810756343088228,0.06386150154228842,-1.0664886008948937,0.28633740406151487,0.09945692020845794,0.0544339323741384,1.8271125357041078,0.0678385810279922,0.025676672564293748,0.024493330005221883,1.0483128492050522,0.2946269151965795
XEM,3713,3713,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007590668292039471,0.00515895471039729,24530.740296334516,24592.855125498965,-12255.370148167258,4.64374493523463,3.8930747168300095e-06,2.0941262636104536,0.12797901260881733,0.11081347335720472,1.1549048029230153,0.24820454112559637,-0.4116095731410227,0.0907564167840551,-4.535321994040403,5.935231944384961e-06,-0.09548755601355954,0.10176234127259157,-0.9383388276983161,0.34813200912472586,0.09184744351593835,0.15093201931516753,0.6085351798291906,0.5428702105651099,0.033802581740632415,0.12931905254253223,0.2613890302785427,0.7938071710357607,-0.1419611378713356,0.1366348560271609,-1.0389818674315132,0.29888155826299206,0.5981011500621901,0.2279084635792761,2.62430425210666,0.008718566779153001,0.22862367527579266,0.33854330692860585,0.6753158919310913,0.49951759930131023,0.5879010363817884,0.2430497825208511,2.418850287723885,0.015617947665599556,-0.6929704045721826,0.24546645767928818,-2.823075751871469,0.0047821377235406914
XLM,3531,3531,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002536784047837415,-3.4733839177736314e-05,23091.608592245528,23153.216631455074,-11535.804296122764,1.0967537087965538,0.36138143972598785,1.9763972915332682,0.14687969583620167,0.10959015019120817,1.3402636603739688,0.18024686027094908,0.127427204723021,0.31317842517823874,0.40688372658652505,0.6841183326890715,0.13733812135599277,0.10115088895298581,1.3577549616971387,0.1746292035414057,-0.17911372411406354,0.11262805334585507,-1.590311816577759,0.11185508309475926,0.044040630395414865,0.1268160758649013,0.34727955501739294,0.7284022430140612,0.0669249784389499,0.12335652855535616,0.5425329264913398,0.5874860624473988,0.31712980253122297,0.23854146613062466,1.3294535649309858,0.18378524275527483,0.007788068876369542,0.3389370833294326,0.0229779190871241,0.981669199542087,0.35277875723042984,0.2432125867898733,1.450495477584874,0.1470102389838154,-0.24753195756328406,0.2538950741861308,-0.9749380067996832,0.32965856165669727
XRP,3803,3803,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002999617006916644,0.0006150824741136818,24483.62918275417,24545.985439953816,-12231.814591377086,1.4121807940858386,0.17665703546404246,2.0708664778803456,0.12687240078924936,0.10013752145980323,1.2669816362508826,0.20524026407712698,-0.150915779701686,0.14857303422115417,-1.0157683087837097,0.30980503467983855,-0.04508241283266315,0.09562166668467824,-0.4714665033117107,0.6373349673984818,-0.06476742010785412,0.1089677661001628,-0.594372284812374,0.5522988733728573,0.09961398495383778,0.11123644934985469,0.895515683357866,0.370568764646519,-0.05803901186316985,0.11381911575537176,-0.509923236338538,0.6101351474877306,0.5283060535671013,0.21153676708954458,2.4974668036950125,0.01255080952557822,0.5906572128116285,0.3125321201833299,1.88990882749956,0.05884694404638071,0.38593724534304674,0.22289314066129937,1.7314900054708435,0.08344636460422072,-0.6312104658915401,0.2309016463467688,-2.733676766182889,0.006292448726679212
XTZ,2527,2527,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008882907361418724,0.005296235132328575,15744.301515315283,15802.529968218081,-7862.150757657641,1.775193788425855,0.06797467366543093,1.9851855687988764,-0.08059467241622001,0.11156913417518946,-0.7223742750362089,0.4701323165275928,-0.37132611209813193,0.17364345267227005,-2.138440041266415,0.03257821640779373,0.17761299931497182,0.10165829549806406,1.7471569678084384,0.08073354201959336,-0.02248350917480739,0.12982663599082053,-0.17318101946658387,0.8625232354818543,-0.2198363030265124,0.1438137670129994,-1.5286179313183645,0.1264863575965563,-0.11260391101289544,0.229111180179121,-0.4914815196921459,0.6231292904701549,-0.04257284299110348,0.2896670405642334,-0.14697165030642478,0.8831663096636193,-0.4290135202973754,0.34344337630693894,-1.2491535720111298,0.21172646567522754,0.15870087839517072,0.2513344048597827,0.6314331636518629,0.5278153671504782,0.22511819478130374,0.23711644234312568,0.9493993438697956,0.3425097899712356
XVG,2800,2800,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005830443296976462,0.0025885860468578548,19222.65294730722,19281.91897329903,-9601.32647365361,1.2384572649967103,0.26638390263259615,1.9934386859807223,-0.0012475009796661992,0.14661329661476338,-0.008508784731470124,0.9932116688935331,-0.15288054049793484,0.20027085426061492,-0.7633688939030016,0.44530866983281725,0.1306061337351267,0.1431664344446178,0.9122678387694995,0.36170741479356705,0.6306233896596936,0.3211679897524863,1.96353126644313,0.04968472844714145,0.145008733317643,0.20543388048230063,0.7058657168778758,0.4803312228447726,-0.3872156142238632,0.28022662205049165,-1.3817945325483534,0.16714662903693078,0.5644841274245929,0.3263551921229022,1.7296618563127184,0.08380250874534055,0.1551795519586556,0.3676933621432111,0.4220352280882772,0.6730321748560824,0.47423316491803047,0.2932984309143896,1.6168963585640648,0.10601493331380298,-0.30296026314060165,0.24155744439176186,-1.2541955140461567,0.20987715893175737
YFI,1771,1771,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010035953136615428,0.004888826376493904,11283.152592395447,11337.77474179313,-5631.576296197723,2.9793328059369593,0.0015904896754187277,1.960199458745618,0.06422135523836521,0.15606636008140273,0.41150030797711923,0.6807566585349394,-0.27258750246013347,0.06449923898230764,-4.226212692756036,2.500404084720301e-05,0.03306091837735091,0.15585830957333943,0.21212162808550178,0.8320371203472128,0.025407829011475258,0.27463028414279694,0.09251648663140219,0.92629839861779,0.2644152002465374,0.23624393375742755,1.1192465179573068,0.2631902684622946,-0.06869762871272378,0.33581886202959677,-0.20456751088230787,0.8379340905282042,0.3545683746244633,0.46679745198251393,0.7595764996543839,0.44761119896892176,-1.2541273979747483,0.9106925712777062,-1.3771138993867067,0.16865508868497936,1.3462649037954868,0.819170705058997,1.6434485455611212,0.10047176777465994,0.006617114925578468,0.1490993263012703,0.0443805823254219,0.964606158294617
ZEC,3136,3136,9,"log_daily_return,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0023289379453867998,-0.0005712686303533943,20666.518681697224,20726.92959173431,-10323.259340848612,0.9090590068727396,0.5161162080548662,2.056880467559162,-0.12615178606972827,0.12089022764932154,-1.0435234387652033,0.2967874035530565,0.019244261955323604,0.8440176101939108,0.022800782498960285,0.9818106531902677,0.006524517004176875,0.10438185367100901,0.06250623815075046,0.9501637292042422,-0.08206001264483548,0.10627821755889803,-0.7721244722547108,0.4400996424446232,0.056288952000082035,0.14298741089469966,0.39366369142479934,0.6938564596460197,0.1714586690559836,0.16733833681460591,1.0246227631982656,0.3056212688347687,0.13240451514720672,0.26654227567499345,0.49674864826566306,0.6194015807788135,-0.1345387851837739,0.38172487933719673,-0.35244961087519017,0.7245250918921005,0.12199677207667875,0.2716603076798542,0.44907838439338477,0.6534065449833136,0.26822783892562313,0.27205446214363216,0.985934348630574,0.32424237294650204
