symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_diff_VIX,stderr_diff_VIX,tval_diff_VIX,pval_diff_VIX,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
UNI,1716,1716,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010354864344578774,0.005040540823756046,10763.012004590757,10817.313145976375,-5371.5060022953785,1.4739241616803183,0.15201575980330095,1.9609597355637431,-0.023598119983434362,0.14612548418932295,-0.16149215938857175,0.8717252506730477,-0.5431630574751015,0.181949407452784,-2.9852422444192497,0.0028745813365177713,-0.10732526539691667,0.15900677579480507,-0.6749729051510213,0.499786080182411,0.2326529865927021,0.3130312435858589,0.7432260880019458,0.45744897743882995,0.12720338600773073,0.19921438211183456,0.6385251137958582,0.5232191519955469,-0.28627742538346,0.34771942916690485,-0.8233000556493127,0.4104545117264733,0.6349688248270579,0.44931812841966423,1.4131831872895086,0.15778755528291818,0.7720501645535882,0.6774606025970648,1.1396237088827184,0.25460594695499533,-0.2524623652390334,0.6249851669559795,-0.40394937126054303,0.6863014854290268,-0.1812630358906786,0.14846333779603954,-1.2209279313098809,0.2222850386198786
USDC,2437,2437,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0034023373134295376,-0.00033958131993672147,-4559.422116578225,-4501.560752200394,2289.7110582891123,0.5254513575953319,0.8570745326654845,2.719071253440932,7.349104983802386e-06,0.001897616475093758,0.003872808378436575,0.996910275981399,-0.00029941239180966516,0.0010970957104076862,-0.27291364734112583,0.7849431048110719,0.0008178703145921523,0.0036200235508480976,0.22592955628715233,0.8212754713700252,-0.0012577507356635314,0.004728968476224387,-0.2659672488803987,0.7902873062622268,0.006946901048731588,0.0044643824723935525,1.5560721088950624,0.11982296009014577,-0.002513370526261354,0.0055802599867383375,-0.45040384000646166,0.6524600101802587,5.438821192516193e-05,0.002756379741138492,0.019731755793088758,0.9842590004988478,0.00010315175595894529,0.003930842441678358,0.02624164094323313,0.9790667870253775,-2.169506960869484e-05,0.0020674306620113376,-0.010493735053531806,0.9916282377391759,-8.257154253129759e-05,0.0020373969413334855,-0.04052796038716645,0.9676755913883393
VTC,3265,3265,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003337474718611122,0.0005817258007823067,23434.451947166915,23495.36209758402,-11707.225973583458,1.1580424470399975,0.3177992190585193,1.995610632179051,0.022758892142176815,0.15301211171786813,0.14873915461111256,0.8817686777163996,-0.3180956472321316,0.341824519763045,-0.9305817132505226,0.3521389877511457,0.03390649534123837,0.16862148701918261,0.20108051435568897,0.8406481817596877,-0.3699182072385635,0.26826687267911214,-1.3789186996675573,0.1680145672158022,0.0927561933340576,0.1648681307590518,0.5626083883344143,0.573740323296545,0.3794792668958399,0.2726624343734958,1.3917548552949002,0.16409173824901419,0.29809136247463447,0.25694903252344387,1.1601186412228923,0.24608558943583525,0.07963411163852999,0.4526105288577278,0.1759440104928755,0.8603488739801407,0.08560587203775843,0.27874528218066663,0.30711146523467847,0.7587781769468693,-0.27398423370241526,0.3369205474838509,-0.813201319268151,0.4161621199009796
WNXM,1739,1739,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00557273309696571,0.0003050194994805855,10868.22285250372,10922.659489334877,-5424.11142625186,1.6376420252335953,0.09935224371243585,2.0117890114711576,-0.015079274117492575,0.14312919790489645,-0.10535428366972434,0.9161071267333551,-0.3489215934899019,0.11883603708600063,-2.936159788275255,0.0033677150342607196,0.018945301967555714,0.14731414618643207,0.12860477053968503,0.8976856123470995,0.24997574050110094,0.2035631682103064,1.228000834821182,0.21961674772460774,-0.17596228142297415,0.17480314680691694,-1.0066310855223766,0.3142554299591035,-0.14650178719525483,0.23234787973539456,-0.6305277558895562,0.5284341473550516,0.15461434401058077,0.4631358661004177,0.3338423027186953,0.7385397585164835,0.19147882612051934,0.8982503713455364,0.2131686579029109,0.8312209884038081,-0.008935561952717747,0.797029583548847,-0.011211079409287847,0.9910563564321158,-0.10991449185716307,0.14907387269669264,-0.7373155997684202,0.46103225660075575
WTC,2484,2484,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0063546202327926515,0.0027399038148843147,18644.096204733058,18702.272459163592,-9312.048102366529,1.5245485974016522,0.13331334494666064,2.0709333820471296,-0.2365835763622572,0.20660992696127098,-1.145073616944866,0.2522894229281795,-0.47241431025430103,0.8933548953704057,-0.5288092254293039,0.5969852342713664,0.14871182660370091,0.23788773763915066,0.6251344776302857,0.5319404547266109,0.1385317707968136,0.3649062658547699,0.37963659098128033,0.7042477788319519,-0.4065976595083973,0.2577673676888638,-1.5773822076624455,0.11483545448523544,-0.17198875817065284,0.34291816845288386,-0.5015446074105685,0.6160325182495192,0.30190143262536234,0.3226876229071579,0.9355841724125376,0.3495786379132553,0.04252387492202101,0.39028612003021806,0.10895564238545963,0.9132465090466219,-0.18144264504736846,0.4543077827242036,-0.39938264750687036,0.6896457510561038,-0.05685146482036102,0.2841535319048434,-0.2000730536032869,0.841439891088996
XAUT,1953,1953,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010282163418327994,0.005625885044446721,4885.910866456206,4941.527283912094,-2432.955433228103,3.7221805927653566,0.00011982356213130619,2.134132180079316,0.04014114407577282,0.01972235039630172,2.0353123876807286,0.04195703388120937,0.01171925574417895,0.003308613297680616,3.5420445636225644,0.00040654884663000705,-0.07060405445908029,0.03994797705164502,-1.7673999954441468,0.07732066585533642,0.024379082063778146,0.04195661747603743,0.581054516077272,0.5612721605128582,-0.006827200668185923,0.021193311949943512,-0.3221393939895326,0.7473822940380941,-0.02057065352931984,0.05080601817281516,-0.40488615855211035,0.6856064615890224,0.015469517112005123,0.06513970866625857,0.23748213537863289,0.8123082068027467,-0.07059554245907292,0.06317419424246985,-1.1174743628406099,0.2639318757814505,0.09200900558325402,0.0524067395798363,1.7556712423043934,0.07930458862106068,0.02496199221425342,0.024279224015253696,1.0281215000352057,0.3040226537144659
XEM,3713,3713,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007453285082291039,0.00502123486877093,24531.250113529884,24593.364942694334,-12255.625056764942,4.692045752964741,3.2487703576553948e-06,2.0912811082918314,0.12745063112603566,0.11084044771536891,1.1498566971988478,0.25027776031969956,-0.4095062651294782,0.08896230834406692,-4.603143429526231,4.302395076747917e-06,0.05139922221945675,0.1352457845014599,0.3800430631455424,0.7039354229679131,0.08966476224872875,0.15157335999219726,0.5915601676531057,0.5541815588933954,0.03332458331037988,0.12960110338351288,0.25713194132125916,0.7970913235094458,-0.1420501076730174,0.13676438654787584,-1.0386483737364716,0.2990366673232264,0.5931031284710229,0.22854378011837645,2.5951401003510988,0.009492854508191739,0.19562955617301855,0.3424381915783616,0.5712842813219092,0.5678419081380219,0.6063315203707598,0.24515370278414075,2.4732709050886257,0.013433176882310318,-0.6813544518217896,0.24506218769398982,-2.780332854420608,0.005457983820049352
XLM,3531,3531,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002615880623996536,4.4566652531607964e-05,23091.330959858955,23152.9389990685,-11535.665479929477,1.0032135511761326,0.4348498038210973,1.976267680047408,0.1476283758717578,0.10974148691813382,1.3452376126622676,0.17863588858599913,0.15828046429220138,0.32005650431789273,0.49453912717546583,0.6209565993535376,0.150511421739543,0.14502536035947994,1.0378282899381497,0.29942188097946487,-0.17538557246371436,0.1129038953333877,-1.5534058585474662,0.12041685005135717,0.027145847014098785,0.1278165066844768,0.21238138733606637,0.831821904601014,0.06773818660124588,0.12325289813154335,0.5495869681616036,0.5826378539857746,0.33757770128769055,0.23946482101799124,1.4097173014917628,0.1587122527652586,0.061458541027119215,0.34446869758559545,0.17841545968584754,0.8584070614737692,0.3382075934642179,0.24480822145237927,1.3815205692755173,0.16720736625793325,-0.27486836367072437,0.25508259539927375,-1.0775661241821712,0.2813018804095392
XRP,3803,3803,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0031995649438015805,0.0008155086282274349,24482.872433572844,24545.22869077249,-12231.436216786422,1.496629593264642,0.1429487746072718,2.066453361032152,0.126634878971366,0.10019514276490685,1.2638824146245902,0.2063505215221811,-0.1433466920853812,0.14636041737789565,-0.9794088774375851,0.3274409536552919,0.09859744273428946,0.11334753089351578,0.8698684652153272,0.3844277729678255,-0.06614361874017921,0.109106013024557,-0.6062325705668665,0.5443968946873097,0.0958022554082208,0.11098338650617115,0.8632125800458772,0.38807561094027454,-0.06010918004395035,0.11384991690846138,-0.5279685894920755,0.5975522680897426,0.5327047036489837,0.21109886277210704,2.5234844785690203,0.011660670126048597,0.5818714508669608,0.3148508938389726,1.848085751868798,0.06466835562677559,0.39957695396520704,0.22540567461496114,1.7727013955960336,0.07635908476922734,-0.632153525343678,0.2309495062186939,-2.7371936649436712,0.006225702415069917
XTZ,2527,2527,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008023545061729087,0.004433762957006815,15746.465636921414,15804.694089824212,-7863.232818460707,1.478887523125155,0.14978336632668005,1.9844508966097758,-0.07893472497920871,0.11167971318390793,-0.7067955560489613,0.4797597507305872,-0.3497452212172266,0.17231661085341138,-2.0296663187900825,0.04249673807615934,0.057446261090149976,0.1705493523232351,0.33683071971609996,0.7362729341776288,-0.022352038093619297,0.13006927284667413,-0.17184718269293253,0.8635716522457437,-0.22371497562433845,0.14395678994066008,-1.5540425409357572,0.12030150669907999,-0.10858427261019593,0.2297519729066318,-0.4726151912276425,0.636529212859141,-0.00042939967445665417,0.2906658106570794,-0.0014772968086131384,0.998821406594959,-0.36192261364910006,0.3438213775897342,-1.052647209391864,0.29260497342722547,0.1535068677736231,0.25153877982011946,0.6102711791931209,0.5417379443917582,0.20665340676075014,0.23781702411692637,0.8689596866671153,0.3849530301940677
XVG,2800,2800,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006563571974066318,0.00332410536093819,19220.609517630277,19279.87554362209,-9600.304758815138,1.3451782648196327,0.20798231960179153,1.982954192346395,-0.0003999323057185429,0.14695719828167159,-0.0027214203209835024,0.9978288200974017,-0.13329866512764957,0.20366098115499057,-0.6545125353501381,0.5128361897737272,0.24697124164086076,0.18348510788478783,1.3460015610418723,0.1784125579938595,0.6371576086062897,0.32206992184380134,1.9783207477390599,0.04799181974816067,0.14326082527290407,0.20521506103850795,0.6981009315199416,0.4851728848136404,-0.4002702167073873,0.28070686684496676,-1.4259366762426047,0.15399971167731083,0.5894071558426603,0.32692663203054345,1.802872871450847,0.07151721874979444,0.19778454426615938,0.37089842598315315,0.5332579768757042,0.5938979491381007,0.46538576524921743,0.2932046432186242,1.5872387290340713,0.11257313375216053,-0.32514751158551347,0.24463138981386798,-1.3291324217750942,0.1839141437816795
YFI,1771,1771,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010300506558010958,0.005154755292281377,11282.687273415719,11337.309422813401,-5631.343636707859,3.28258286129843,0.0005648784303274216,1.9687055059392595,0.06561675914797735,0.15443170575306595,0.42489175929260015,0.6709683903968136,-0.26657769265416487,0.06304176395596515,-4.228588731120692,2.4744158433290507e-05,-0.10498733360253149,0.15122992186540618,-0.6942232880075786,0.48763534695981614,0.02604126726844544,0.27459807840068534,0.09483412054488888,0.9244575609066842,0.269985560159573,0.23713676895884955,1.1385225553377751,0.2550598894090439,-0.06809364117034533,0.3363546595281894,-0.20244595768603738,0.8395918936282878,0.3885652158238828,0.4596473241394083,0.8453551134043659,0.3980294288630475,-1.2458490782071137,0.9337340970873417,-1.3342653782199587,0.1822923959145899,1.3716573753394203,0.7638674405986786,1.7956746189684278,0.07272063079943049,0.010322495312622762,0.14630382960258687,0.07055519558621481,0.9437599202113994
ZEC,3136,3136,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002329458118781158,-0.0005707469448270608,20666.517062266685,20726.927972303773,-10323.258531133342,0.9089631564457691,0.516201968703275,2.0568748062676643,-0.1261045039764681,0.12085175474989482,-1.04346440179908,0.2968147277270971,0.02073776906319883,0.8759106260655182,0.023675667866195797,0.9811128405519327,0.008192485674397482,0.23710317558008548,0.0345524080576067,0.9724388790885306,-0.08228084523497967,0.10657217471543119,-0.7720668688115431,0.44013375197423743,0.055610994810572065,0.14934822042086515,0.3723579340541158,0.709651855527073,0.17153064718422753,0.16640797456672024,1.030783816886452,0.3027227255593545,0.13364608304671233,0.26648957132549916,0.5015058652463086,0.6160508087042875,-0.13214328829139868,0.38520086340351467,-0.34305034294010095,0.7315838779943499,0.12160476848532863,0.2698300873447231,0.45067164185427444,0.6522577824430342,0.2666234722853117,0.2700571836711712,0.9872852432985434,0.3235799725930337
ZRX,2850,2850,9,"log_daily_return,diff_VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009413530548406213,0.0062408336711592405,19060.294126610836,19119.739048250158,-9520.147063305418,0.8160503970410331,0.601351063609876,2.068272234184231,0.03527642027979665,0.13335009649101037,0.2645398931689169,0.7913833300194948,0.30219218145824184,0.3839394516239542,0.7870829115894583,0.4312997094897416,0.04180803140021938,0.17714496369393035,0.23601027389327853,0.8134418980005325,0.7210523004644868,0.5921962466941179,1.2175901223449088,0.2234820051691005,0.6779207350657835,0.32892052128266724,2.0610472475908335,0.03939034968311884,-1.5012810566236905,0.860044274522175,-1.745585780985258,0.0809922485668484,0.21046402800435432,0.2885271023527451,0.729442836697701,0.46579161888343323,-0.19781497804201112,0.361720770510466,-0.5468720465315041,0.5845100649277918,0.3000417311034916,0.2832765276755689,1.0591831718832827,0.2896074032764666,-0.06622961483304027,0.23737693133377605,-0.2790061126028911,0.7802606652285007
