symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_diff_EPU_DUS,stderr_diff_EPU_DUS,tval_diff_EPU_DUS,pval_diff_EPU_DUS,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
UMA,1726,1726,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004901796156717708,-0.00041011596344198153,11150.324712689539,11204.684990853057,-5565.162356344769,1.0072003995246197,0.4318210616033807,2.0455099623363773,-0.15523784281911784,0.15936803334949923,-0.9740839461743012,0.33015459122367163,-0.09483232608402042,0.24601372310160474,-0.3854757567522128,0.6999335922368151,0.12802731872728837,0.16344396531845512,0.7833101606280736,0.4335550140541511,-0.6008827046087433,0.23974461032397354,-2.506344996856254,0.01229216534694134,-0.09317025912828025,0.3079304588193268,-0.30256915631378445,0.762255545923314,0.3785422888974135,0.3539764989210165,1.0693994941790708,0.2850427719588488,0.11742844001913283,0.46348077383652414,0.25336205221006947,0.800019338618621,0.251881899657053,0.7240966322131467,0.347856747913873,0.7279911920843583,-0.11651163387105573,0.6851076338289844,-0.17006325446979212,0.8649807945769098,0.016734326562976784,0.16111871021854493,0.1038633349303627,0.9172901571004394
UNI,1716,1716,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010239130258169915,0.004924185253589619,10763.209162394032,10817.51030377965,-5371.604581197016,1.3719440844333755,0.19544885655947145,1.9544200110504095,-0.024003227525383558,0.14615831315803507,-0.1642275899792976,0.8695717848335334,-0.5260201474127799,0.18702476101184798,-2.812569547298909,0.004972028863608557,0.08733234376404005,0.14954222066447348,0.5839979062500806,0.5593003095827713,0.23024746383777622,0.31083677391274567,0.7407343119009738,0.45895831189219394,0.11939118156209455,0.1978210062354046,0.603531363196184,0.5462369271644403,-0.2799578337986287,0.3452015305342356,-0.8109982402608835,0.41748183023350227,0.631873035219078,0.44956159582098537,1.405531613671664,0.16004859532069346,0.7763690305591029,0.6775250256582338,1.1458898212724165,0.25200432673023193,-0.2595960290624117,0.6253540016154319,-0.4151185222958772,0.6781082743168588,-0.18194094743325157,0.14838495304240046,-1.2261414901095975,0.22031768001647495
USDC,2437,2437,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0033276495210857737,-0.00041454954203890004,-4559.2417360827885,-4501.380371704958,2289.6208680413943,0.5583736475361836,0.8319107334549083,2.7201370757334513,7.660332130508796e-06,0.001898245803368206,0.004035479555343396,0.9967804977122863,-0.00023623356249167544,0.0010812586688568424,-0.21848015585524294,0.8270736170596229,-7.160541180243105e-05,0.001623833394791849,-0.04409652617817346,0.964831134752389,-0.0013197269583623428,0.004851048584674718,-0.2720498332116449,0.7856071325191982,0.007007256866821708,0.004490841018928725,1.5603440062309901,0.11881061900061354,-0.0024150704003157684,0.00561804691383072,-0.42987722198799316,0.6673235963558053,1.0818551900518237e-05,0.0028354882387588033,0.0038154106064125,0.996956067662816,9.743347358531274e-05,0.003947599298871129,0.02468170303231516,0.9803109039554945,-5.910542871817001e-05,0.00205416123175587,-0.028773509987649545,0.9770476234079088,-6.747244701157018e-05,0.0020542631809662704,-0.03284508413368581,0.973800860250781
VTC,3265,3265,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0033683255299552517,0.0006126619139089629,23434.3508804011,23495.261030818205,-11707.17544020055,1.1586355640683907,0.31739550474057815,1.9959294222310384,0.022758892142176877,0.15300974352191274,0.1487414567093732,0.8817668612598787,-0.3235069723170323,0.3403876726299293,-0.9504074275590768,0.3419758323352099,-0.05946164284304469,0.12218088770590046,-0.486668937830717,0.6265257275222607,-0.372922188304685,0.2685554860208076,-1.388622492246504,0.16504258498577284,0.09365790813697478,0.16438040119189276,0.5697632288148594,0.5688776177543793,0.38711758405253593,0.2756440983813526,1.4044109281707173,0.1602919297844007,0.2968381302776464,0.2573580088253629,1.153405451155296,0.2488286917187202,0.08009929567233022,0.45251499077559193,0.17700915396204522,0.8595122122217339,0.08383603570399478,0.2790622172623378,0.30042058909459285,0.7638755461161588,-0.27349094431126464,0.3371861218666212,-0.8110978672468847,0.41736877266395456
WNXM,1739,1739,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005563352149481338,0.00029558885892533304,10868.238974309876,10922.675611141032,-5424.119487154938,1.6035734073742525,0.10876598461324624,2.0135349659239266,-0.014994982370871879,0.1431105994802184,-0.10477897811436794,0.9165635588839549,-0.35062470147515945,0.12107186252645957,-2.896004853303817,0.003827796012843708,-0.0067161793120768115,0.13121548389971618,-0.0511843504476177,0.9591846387443663,0.2508074794862963,0.2032508811680437,1.2339797891401698,0.2173810992813572,-0.17515188425761952,0.1745664162540347,-1.0033538409973017,0.3158330422017164,-0.1478758124721719,0.23224351481831218,-0.6367274134128461,0.5243881899382508,0.15463798379154958,0.4631710389177574,0.33386799000402906,0.738520377442238,0.18982005373806984,0.8971455396881713,0.21158222979523172,0.832458350509133,-0.007299061912496796,0.7959547532289601,-0.00917019702801773,0.9926844205111831,-0.1096497551195509,0.14901379041416074,-0.7358362928343504,0.4619319032107758
WTC,2484,2484,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006162924798014169,0.0025475110240376075,18644.575375213557,18702.75162964409,-9312.287687606778,1.4570155349041074,0.15826614098185246,2.0735036939992533,-0.236583576362257,0.20662985573593684,-1.1449631783346914,0.2523351615276857,-0.48593856437169025,0.8926708438012817,-0.5443647764974673,0.5862395376526959,0.03984149694339699,0.2054542248926427,0.19391909299609497,0.846255153476948,0.13642506630161635,0.36342981374421174,0.37538215397384733,0.7074084549858557,-0.4016790681565746,0.2560088168255084,-1.5690048223235715,0.11677469704029661,-0.16934208305486803,0.3430215664055104,-0.4936776565665746,0.6215776697259935,0.29557439940836105,0.3249451610751101,0.9096131742058466,0.3631151541462242,0.04215417226840045,0.3909690397320842,0.10781971968237448,0.9141474428566888,-0.1882127651381862,0.45621294128357925,-0.4125546386488722,0.6799686883313847,-0.05306988734937477,0.28523127457878844,-0.18605914596057194,0.8524136328141175
XAUT,1953,1953,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00544159426164148,0.0007625426925640388,4895.2930610867525,4950.9094785426405,-2437.6465305433762,4.878770205752163,1.750682261732755e-06,2.10524090123144,0.04013455082910447,0.019760530283156046,2.031046244913545,0.04238832673399506,0.010784239186501773,0.0030629846104202963,3.520827088002242,0.0004402772310865189,-0.03824457691378584,0.020130409626842715,-1.8998409681037465,0.05760424298963423,0.0247766470382766,0.04149675545073377,0.597074319887303,0.5505284202837857,-0.012567229068083548,0.021526769059852926,-0.5837954145901637,0.5594267892030609,-0.02115043048007513,0.05009559302865122,-0.4222014193539648,0.6729254498310722,0.020541602556970552,0.066217815653337,0.31021262713511716,0.7564330597173761,-0.0708304725085598,0.06319543707346349,-1.120816245423237,0.2625067687305363,0.0968363383559875,0.0527054167439184,1.837312829276913,0.06631875269722372,0.025108489990476976,0.02433124785184453,1.0319441955203101,0.3022287039016464
XEM,3713,3713,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0074956770387544225,0.005063730698800395,24531.092808178335,24593.207637342784,-12255.546404089167,4.576652894014135,5.002745566145783e-06,2.0935321260680033,0.1274381216944951,0.11084011196925757,1.149747320084277,0.25032281419173785,-0.40570397056901186,0.09082865528601433,-4.466695772292047,8.182803951544513e-06,-0.0687868924712902,0.10506883649560357,-0.654684060141548,0.5127121832666282,0.08919376480030454,0.15138689487432272,0.5891775828703718,0.5557783874187606,0.03467048227397572,0.12921519429520256,0.26831583130052183,0.7884712890145422,-0.14232437310720897,0.136668495431226,-1.0413839170332353,0.29776594401179346,0.5904328772430953,0.2286019711465374,2.58279871464721,0.009838582241378891,0.1951777721205692,0.3424853441990953,0.569886494200194,0.5687895391707505,0.6038170490550322,0.24509206547880294,2.463633605908201,0.013799173342592463,-0.6799042928475005,0.2450022145133249,-2.7750944790359138,0.005546489384324967
XLM,3531,3531,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0021353609050985822,-0.00043719187400603765,23093.01726544992,23154.625304659465,-11536.50863272496,0.8617394871119228,0.5590312399630015,1.9765579766061065,0.14768286743002024,0.10977909435674373,1.3452731441753607,0.17862441925803488,0.13037915984401305,0.3136008755782628,0.41574871117180723,0.6776194464273138,-0.03683281798541406,0.10795282101728494,-0.3411936588439551,0.7329783300707264,-0.17926051869224838,0.11263555122239503,-1.5915092237468136,0.11158556138473541,0.04263349520327223,0.1267787465404066,0.33628266855978256,0.7366779292753936,0.06752803916932595,0.12335471199079025,0.5474297501855271,0.5841185155625698,0.33252703938768696,0.2396662041522074,1.387459031046803,0.16539039480586412,0.06216999381450189,0.344979397433712,0.18021364254498096,0.8569953085350184,0.33214296181372693,0.24508123422188755,1.3552362051229794,0.17542999188330008,-0.27247188593885474,0.25490470304878354,-1.0689166683861036,0.2851811248876054
XRP,3803,3803,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0031988468962189653,0.0008147888632841216,24482.875151461456,24545.2314086611,-12231.437575730728,1.5313716769311305,0.1307468820185812,2.070230785504962,0.12668209861434032,0.10019742725517354,1.2643248642674034,0.2061917530197152,-0.1539537982723625,0.14860329972761793,-1.0360052472223145,0.30026626420026237,0.09985348777933686,0.09190364783499923,1.0865018977115088,0.2773265939062768,-0.0641132501766271,0.10926425187367031,-0.5867724262712555,0.5573917568322649,0.1045595897949427,0.11119478061115048,0.9403282170283592,0.3471095865582221,-0.056738851886225614,0.1138000297864649,-0.4985838052300228,0.6181017574304856,0.5301657812532905,0.21096379629128761,2.513065230023002,0.012010186128884874,0.5837323501651136,0.3148415175032209,1.8540513804985768,0.06381000509861817,0.3952578764868423,0.22559082620476476,1.752100841760621,0.07983791673536893,-0.631147911372866,0.2308029663976307,-2.734574521392915,0.006275349491220273
XTZ,2527,2527,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008192150135519327,0.004602978181848183,15746.041188689567,15804.269641592366,-7863.020594344784,1.5361737307843828,0.12937070600104467,1.9842995586601433,-0.07893767428670682,0.11168717495090878,-0.7067747422334145,0.4797726849586633,-0.36729126777350624,0.17384036492059932,-2.1128077356560118,0.03471662387133937,-0.09338776655515296,0.1284311681285621,-0.727142545816215,0.4672070776158659,-0.02308458103869257,0.12991203635399604,-0.17769393573194112,0.8589778190559862,-0.22621158170088568,0.14447779770837896,-1.5657186452792018,0.11754172181005652,-0.10746145919212183,0.2299925388962885,-0.4672388926519911,0.6403699031775063,-0.004328486229121631,0.2918188775909255,-0.014832783488357268,0.9881667747558576,-0.3642928220731551,0.3449019329584177,-1.0562214567729755,0.29096963841824297,0.15142403277134997,0.25110240345613544,0.6030369709217137,0.5465390811587225,0.20892298547568472,0.2380568620738991,0.8776179928425233,0.3802358323286714
XVG,2800,2800,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005862204302839236,0.0026204506212180734,19222.564451948452,19281.830477940264,-9601.282225974226,1.283013940985052,0.24064689710410375,1.9944137479917043,-0.00035754117343154285,0.14702956161321773,-0.0024317638542112096,0.9980599108188553,-0.14200194802004246,0.20113465690128876,-0.7060043764100437,0.4802450030608979,-0.13864752121823964,0.13697025659817133,-1.012245465999154,0.3115094315927098,0.6314533776024669,0.32162770261470974,1.9633053137804777,0.04971097631815677,0.14147883185479504,0.2050876172093506,0.6898458023936931,0.490349159198916,-0.38979029674719534,0.28026215749235533,-1.3908060233134671,0.16439637349816674,0.5772108885039667,0.32786373616647635,1.7605206823205408,0.07843030486861448,0.1955940509418255,0.37197707543682346,0.5258228634442962,0.5990535313038294,0.45491332690223607,0.29370788613916216,1.548863167694084,0.12152926676154535,-0.31853641402428334,0.24462300402106374,-1.302152327410938,0.19297297374714403
YFI,1771,1771,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010111188756466105,0.004964453169411409,11283.02027426515,11337.642423662834,-5631.510137132575,2.92712638091251,0.0018956592829624658,1.9602343104511097,0.06530125554162144,0.1544376424615703,0.422832507028659,0.6724699889322107,-0.27519448560480564,0.06284318305774411,-4.379066626080037,1.2632215863903755e-05,-0.06249803582351583,0.14188573607419958,-0.440481457493601,0.6596434381883689,0.02343341076551131,0.2750316199885303,0.08520260603667519,0.9321101718189923,0.2617369467503018,0.2371124532922191,1.1038515401286633,0.26981096703773855,-0.06516247090600219,0.33663839354639724,-0.19356814954923185,0.8465367497634564,0.3888525203356544,0.45961559939883195,0.8460385610154784,0.3976481694707976,-1.2436863927089963,0.9338633632479935,-1.3317648401832927,0.1831128054840797,1.3696389519074712,0.7639312856138168,1.7928823936134122,0.07316626901470467,0.009244647489054306,0.14633114897268326,0.06317621062881201,0.9496334821409937
ZEC,3136,3136,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003625277073735611,0.0007288389256940864,20662.48022888915,20722.89113892624,-10321.240114444576,1.236721383702367,0.2673663583785194,2.0558318655215913,-0.12602256374283172,0.12074922106635669,-1.0436718566787035,0.2967187184862516,0.02063514501632253,0.8423275128298249,0.02449776921924126,0.980457141855527,0.24556888525619186,0.18303477962137113,1.3416514924878205,0.1798074171878599,-0.07490441844575055,0.10672878002431692,-0.7018202440680428,0.48284402576430907,0.059517684307613485,0.1416278027471577,0.42024011636943887,0.6743392147875368,0.1682089596102307,0.1677473468794836,1.0027518332738743,0.3160589783762844,0.13559153139515812,0.2667837002048062,0.5082451862353898,0.6113176153698971,-0.13030978320551292,0.3847860374189753,-0.3386551759507447,0.7348924766658744,0.12163507181764252,0.27254555122374635,0.44629263354875376,0.6554170879106774,0.26533274321066874,0.27058041900788166,0.9806058553074379,0.3268637654871135
ZRX,2850,2850,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009552036877142678,0.006379783614471668,19059.899799443927,19119.34472108325,-9519.949899721963,0.835676687829144,0.583104192384323,2.0680734554899223,0.03527607126550455,0.13334402060580164,0.2645493296605287,0.7913760604287468,0.28797010586047045,0.37764967247654674,0.7625323860921773,0.44580632397498465,-0.09462855348746202,0.13290421071972905,-0.7120056842067746,0.47652036379902596,0.7141542084025482,0.5941827490844988,1.201910034417691,0.2294996657610673,0.6760151991573902,0.3281252453019502,2.0602352572271654,0.039467931617529754,-1.4895418470878217,0.8630693429875049,-1.7258657826169437,0.08448149120489198,0.2078132612185494,0.2885200959465952,0.720273090637733,0.4714167775404642,-0.19940124408009924,0.3618885135206806,-0.5510018600485483,0.5816762041645751,0.298553225734267,0.2832021148818253,1.0542054951067277,0.29187947908449546,-0.06475825723239997,0.23755815460423138,-0.2725995970977563,0.7851810512723727
