symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_ConSIX,stderr_ConSIX,tval_ConSIX,pval_ConSIX,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
UNI,1716,1716,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010069359866015093,0.0047535032065842975,10763.49833157059,10817.799472956209,-5371.749165785295,1.3413909516394509,0.21026329721720616,1.9543824270184715,-0.028469057339597016,0.1484010934031528,-0.19183859557056462,0.8478918762868768,-0.5283006999983614,0.18717776280368104,-2.8224543988831767,0.004822024081857873,0.060354359157289775,0.23830560399867362,0.2532645399208728,0.8000948572100787,0.22001944687955802,0.3110429193702349,0.7073604096985358,0.47944087572546357,0.1153317345262252,0.19802505623997094,0.5824098056887497,0.5603690176718716,-0.2720931235555046,0.3457472233994601,-0.7869712470290497,0.4314099635256138,0.5423467842445665,0.5623365892994018,0.9644522418864119,0.3349583758762209,0.8044069290457593,0.7001344283920731,1.1489321142129207,0.25074791361180615,-0.3486329965761897,0.748245152095001,-0.4659341869440211,0.6413231540429689,-0.1847518882613401,0.14815601522696314,-1.2470090261155782,0.2125684215122113
USDC,2437,2437,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003328282646711589,-0.00041391403922053094,-4559.243265104703,-4501.381900726872,2289.6216325523515,0.5667323059477727,0.8252735279591364,2.720104921849206,8.811426479374176e-06,0.0019103828756723122,0.004612387700697543,0.9963202439269102,-0.00024251435311638158,0.001081985493321062,-0.22413826674515244,0.8226688194924633,-0.0001530115177193472,0.00273690042391512,-0.05590686324658649,0.955420662714568,-0.0013048177393306106,0.004718331045443196,-0.2765422194338736,0.78215547924211,0.007008412036889889,0.004482136208576063,1.5636320965614747,0.11803599663214082,-0.00242134695052941,0.005615198094821165,-0.4312130951822682,0.6663522092302667,-1.0978726548024464e-05,0.0029319397836105395,-0.0037445266131982775,0.997012618603978,9.868332668998086e-05,0.003947459062600777,0.02499920204997984,0.9800576809822505,-0.0001475439809167186,0.0021608330297214822,-0.06828106516667606,0.9455675918012312,-0.00011990936788139518,0.0022764239658134224,-0.05267444451567641,0.9579956903202166
VTC,3265,3265,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0033268877583487733,0.0005711095678188061,23434.48662915886,23495.396779575964,-11707.24331457943,1.139540580361996,0.3305699688287879,1.9957421729202536,0.022758892142175843,0.1530129243945787,0.14873836463308715,0.8817693010438613,-0.3219337124618858,0.33995878106749905,-0.9469786644456925,0.34371994531307615,-0.03968443625323009,0.30562193130191373,-0.12984812995644335,0.8966946062350911,-0.3693946712635583,0.26862073726271,-1.3751532179821686,0.1691785866104628,0.09453524162914068,0.16430639003451192,0.5753594952045621,0.5650879616893907,0.37841064134120095,0.2725234046751868,1.388543643773342,0.16506657332052382,0.2944447199663927,0.2575241485948939,1.1433674145626544,0.2529701585252895,0.1010665680430148,0.482417182002591,0.20950034910338658,0.8340707734342856,0.04087012209659838,0.4409861308113213,0.0926789285218698,0.9261643410673562,-0.28747452188774186,0.36152934771564843,-0.7951623393900722,0.4265770524998882
WNXM,1739,1739,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006085326437521021,0.0008203281667368278,10867.341694167131,10921.778330998288,-5423.670847083566,1.6828096794559135,0.08797969784488986,2.0158411619681385,-0.02850403044687383,0.15018372720843431,-0.18979440034348172,0.8494929157261598,-0.3453772939680565,0.12166817412953765,-2.838682313094797,0.004583887617078821,0.20578032073956248,0.26036191077180715,0.7903626153670288,0.42942632962440563,0.25114453234296225,0.2022857437532022,1.2415335242278367,0.21458009323183144,-0.17370142073252828,0.17427259015934002,-0.9967225515711363,0.3190411312878761,-0.1485079638919177,0.23120063818797434,-0.6423337109094631,0.5207431918615266,-0.15708391117121123,0.5316077426989615,-0.29548838091352747,0.767656933691884,0.229464327042341,0.9223279797314818,0.24878820992630532,0.8035546809123301,-0.2602231947093989,0.9494271109254259,-0.274084436514304,0.7840530521704038,-0.11837613890611118,0.1492450311252662,-0.7931663654969809,0.42779164958987237
WTC,2484,2484,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006693961963307626,0.0030804800141036592,18643.247744263175,18701.42399869371,-9311.623872131588,1.4643663187992653,0.15537279878342317,2.0746405691802616,-0.23658357636226252,0.20657464407334666,-1.1452691951789633,0.25220843759600636,-0.48694274461867637,0.8920812504610275,-0.545850217530101,0.5852181143677648,-0.4340406547124834,0.3888288847901113,-1.1162767780145173,0.26441208329074545,0.13886627882542435,0.36342144678045907,0.38210810081693586,0.7024140022435458,-0.4049711098708797,0.2570662149916824,-1.5753571891350362,0.11530187744990594,-0.16970280244205133,0.34272697369435606,-0.495154497507956,0.6205350402718541,0.23189332673775614,0.3364742728232197,0.689185906524243,0.4907709138884878,0.06916524261208312,0.3945972702353429,0.1752805906914462,0.8608735057926236,-0.4821158050338244,0.6536096401234462,-0.7376204012884019,0.4608151069832407,-0.21159873059111958,0.3027134485481249,-0.6990067061968671,0.48461354646283306
XAUT,1953,1953,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003567323691156976,-0.0011205456694176608,4898.913592995925,4954.530010451813,-2439.4567964979624,4.439211340601858,8.926300903277205e-06,2.1084231366390944,0.04032752234453094,0.01979560395136183,2.0371958563939963,0.04176780744648475,0.010890904209206397,0.004040314205482458,2.6955587252169915,0.007088609182346677,-0.005972409211015285,0.0272463351314985,-0.21920046061941004,0.8265172810195914,0.02495140604355338,0.04155297417052825,0.6004722054588898,0.5482627075364088,-0.0101385337172619,0.0214923021452101,-0.47172860537517775,0.637174313798175,-0.02111307868154607,0.050141455849186674,-0.4210703164473143,0.6737510376514513,0.02423349153360784,0.0726137666458697,0.3337313660065622,0.7386188555211968,-0.0707469463129471,0.06294037268603361,-1.124031258376164,0.26114079151982084,0.0974400152905005,0.053374166444662564,1.8256025673304832,0.06806598145988499,0.02494542245224757,0.024240046287889224,1.029099621179798,0.30356295953906987
XEM,3713,3713,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007505731419598316,0.005073809716025335,24531.055498041384,24593.170327205833,-12255.527749020692,4.612022304057403,4.383527992762481e-06,2.0937018703730286,0.12787376695158004,0.11082372446050186,1.1538483079690658,0.24863743799025348,-0.41023241911230557,0.09053351447943846,-4.531276858863969,6.049394901958628e-06,-0.1290873595944237,0.17038488014633169,-0.7576221521742984,0.44872581631325614,0.09130753029329754,0.15099033759730626,0.6047243270414842,0.5453995356162588,0.03447617995381741,0.12929469736650293,0.2666480579330343,0.7897551182638272,-0.14184116071013828,0.13668267357971692,-1.0377406074619457,0.29945914473347085,0.5795379151939586,0.2300737543131688,2.518922320905455,0.011813590473562787,0.231909153557822,0.3383867235671293,0.6853376252860457,0.49317414327378517,0.5059348268883069,0.26521092916687466,1.9076695989778205,0.05651184373849856,-0.7366165708431521,0.2537217089147483,-2.903246135279101,0.0037151693446203673
XLM,3531,3531,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002320789631025777,-0.0002512851020939344,23092.36662981341,23153.974669022955,-11536.183314906704,1.1091129958735577,0.35228855017587696,1.97629256696917,0.14710110504121646,0.10963019280895427,1.3417937273681568,0.17975015394776353,0.1277531301624925,0.31351776327029107,0.4074829088786064,0.6836783294903341,0.17310950098942646,0.14980026120246515,1.1556021304626252,0.24792302000537295,-0.17863568938728488,0.1126915142158731,-1.5851742753681382,0.11301731623201422,0.04426212393889294,0.1268357676188516,0.3489719404064557,0.7271314211063548,0.06647060737579927,0.12303239021601917,0.5402691702493203,0.5890458802111254,0.34944888935390483,0.23971376779243783,1.4577756320466495,0.14499234623775648,0.0186299296248683,0.3440039038819435,0.054156157574484345,0.95681384940682,0.46062347902015194,0.26018485914854605,1.7703700381626375,0.0767527761262005,-0.1981033873828422,0.2603454040063788,-0.7609252336868156,0.44675311841073695
XRP,3803,3803,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0030724069834109358,0.0006880465430312288,24483.353709833646,24545.70996703329,-12231.676854916823,1.4463708345850668,0.16229184863844925,2.0711913621217644,0.1262752133440961,0.10010405932800132,1.261439487986619,0.20722873972726127,-0.14918191837265,0.1489710568607911,-1.001415452882609,0.31669038561501417,0.12690959144265804,0.14453463258573163,0.8780566233313031,0.3799690493478698,-0.06520358296901743,0.10933399149753095,-0.5963706444440008,0.5509635193755669,0.09933845792355966,0.11121701142661602,0.8931948147977871,0.371809971574387,-0.05748891377455974,0.11386095361894259,-0.5049045519762407,0.6136554432744163,0.5428360042528795,0.21359041148059868,2.541481148380987,0.011078186754828865,0.5506315372914097,0.31047421369406625,1.7735177770157384,0.07622381056251193,0.493232398792868,0.24296763775579752,2.030033313690143,0.0424233630836767,-0.5783974985010727,0.23323571567494683,-2.479883909834662,0.013185959787786696
XTZ,2527,2527,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008481095679953365,0.004892969367576883,15745.313626246281,15803.54207914908,-7862.656813123141,1.6872119963270975,0.08663311747846784,1.9850987964439593,-0.08035954153370542,0.11143780788056214,-0.7211155985752513,0.47090617483601316,-0.36979091566657474,0.17367412220828535,-2.129222885739355,0.03333380043611372,0.2081432830516876,0.16413317564579236,1.26813657405174,0.20486788224000377,-0.023202979913242022,0.1298098444675949,-0.1787459187583751,0.8581517710560621,-0.22020569131544443,0.1440049542712394,-1.5291535796794722,0.12635354761526127,-0.10835444431026361,0.2303272908185629,-0.47043684630328203,0.6380841968157037,0.02841238817779279,0.2940758170318816,0.09661586071428825,0.9230392450414923,-0.3646548840654621,0.3449358272613232,-1.057167319964127,0.29053790625172254,0.27285432742717985,0.26653610116936355,1.023704954901406,0.3060742165529342,0.28298971478354906,0.24107189409845603,1.17388099447202,0.24055509554945992
XVG,2800,2800,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005757837092646767,0.0025157430831662664,19222.8552385974,19282.121264589212,-9601.4276192987,1.2084760851987488,0.2848187184876871,1.993049848404588,-0.001481689204414183,0.14669932039952427,-0.010100177699384816,0.9919420911333725,-0.15259487622706985,0.200678703269265,-0.7603939717625261,0.44708407647653003,0.19180976276326878,0.21998931370405553,0.871904909987147,0.3833360937562206,0.6306891671940202,0.32140373609356787,1.9622956934464895,0.04982840141291657,0.1453676000252752,0.2053004897582822,0.7080723489575155,0.4789601207638319,-0.3868714734258985,0.28016826144896095,-1.3808540318774687,0.16743564622300905,0.6111282423797224,0.33740049841689523,1.8112843497480748,0.070205511744397,0.19876743414779752,0.37216466591514846,0.5340846468028628,0.5933259847323797,0.569821804850148,0.3423240398642909,1.6645684745834535,0.0961123866242442,-0.24850141877477003,0.24145359472043398,-1.0291891452786046,0.3034809845206871
YFI,1771,1771,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.011355533578773058,0.006215267722163631,11280.830364552003,11335.452513949685,-5630.415182276001,3.0517846054871276,0.001244927446388692,1.9621999768782317,0.0840100531969235,0.1591967068673623,0.5277122551719493,0.5977666996878126,-0.28614177871472185,0.06493611255935904,-4.406512300118914,1.1149123036414386e-05,-0.3379169994165979,0.2349369528986822,-1.4383305616563709,0.15052105152356773,0.02471437126063436,0.27511723416249756,0.08983214496128895,0.9284309959998893,0.2604640213137442,0.23687613280228953,1.099579000350966,0.27166849539165777,-0.06565333257263356,0.3359997963427551,-0.19539694156737006,0.8451051431941432,0.9333013373808356,0.5431428965053468,1.7183347943714626,0.08591438487223028,-1.1553037279462843,0.9017588330974503,-1.2811670765429966,0.20030659324165365,1.6648568289284023,0.8725573717434686,1.9080198997136768,0.05655394337647424,0.01547642078913937,0.1464827402117738,0.10565354503038868,0.9158694811056725
ZEC,3136,3136,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0027490882082628065,-0.00014989700043410714,20665.210373148926,20725.621283186014,-10322.605186574463,1.0398410715161905,0.40516961600325424,2.0567058440519155,-0.12736835070069102,0.12107845731975506,-1.051948905859653,0.29290508867974197,0.01546458195534605,0.8426984832310601,0.018351263545713307,0.985359814441737,0.2524363801736782,0.21135871817870625,1.1943504500261035,0.23243240497094167,-0.08181086978263802,0.10609808947527807,-0.7710871155856277,0.44071413923026315,0.05692449790857727,0.14274203063580743,0.39879282685710604,0.6900733652178304,0.1715092721505811,0.1674021283987242,1.0245345969680526,0.30566288091992716,0.17871284197939719,0.27138878094608593,0.6585122692116748,0.5102579816882606,-0.1333038058278417,0.3845336813399877,-0.34666353637298253,0.7288676661943976,0.28436481555180126,0.2816083344984482,1.0097883503990124,0.3126756133987154,0.3566015248675301,0.28431308946201567,1.2542564450419798,0.20984349584885037
ZRX,2850,2850,9,"log_daily_return,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009382977167052386,0.006210182432000333,19060.381104587363,19119.826026226685,-9520.190552293681,0.8029596528199716,0.6135665608404384,2.0690311403043853,0.03542482791598821,0.1332974810199335,0.2657576695743465,0.7904453417244213,0.2931853557341385,0.3783474263339098,0.7749104006733439,0.4384578065056196,-0.019935464099830102,0.20232013056397738,-0.09853425877226853,0.9215150977065842,0.718415945308917,0.5931363097560403,1.2112155898943444,0.22591464050664564,0.6796688313781716,0.32787530225490935,2.0729491569016,0.03826796035109193,-1.497554504804856,0.861370960906405,-1.7385709209757974,0.08221979232306101,0.20545531427837785,0.29440587320420947,0.6978641833543429,0.4853198753126403,-0.19847229798314625,0.36221119027001836,-0.5479463454323172,0.5837722673916725,0.2865914344930836,0.30807558955428244,0.9302633646103488,0.352314650219374,-0.0727816771350617,0.2421413032648204,-0.3005752267528818,0.7637606603181162
