symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_EPU_DUS,stderr_EPU_DUS,tval_EPU_DUS,pval_EPU_DUS,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
SNX,1878,1878,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006436252419714572,0.0015711415773735915,12142.429636901627,12197.648229423643,-6061.214818450813,1.39676944599336,0.18394919439843574,2.025345873215437,0.013073920285416457,0.1487538614244888,0.08788961953806562,0.9299739813823404,-0.17903414439207646,0.14304736664632606,-1.2515724587557422,0.21088495686236244,0.2402341180053579,0.19055115227686528,1.2607329587611453,0.20756508892262382,0.04753554864142451,0.28946752946999504,0.16421720504700626,0.8695782133981355,0.24505011310566432,0.19992457358894591,1.2257128211237234,0.22046379121164295,-0.3367293449372175,0.35140905619862345,-0.9582261441403813,0.33807476097765454,0.28953433150799385,0.579995057381849,0.4992013773616942,0.6176972681744048,-0.03334961898538971,0.41855699376309347,-0.07967760539742852,0.9365023449498995,0.06797066333632176,0.4199564424591143,0.16185169809113997,0.8714404300169464,-0.11838855615170696,0.16835687342852867,-0.7032000163745354,0.48202016938610137
SOL,1877,1877,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009348175165735606,0.0044946822841306355,12200.54349324268,12255.756673044672,-6090.27174662134,1.4677832277604768,0.15428973816487176,1.9822462067444657,0.28236727510277604,0.1525385437365741,1.8511208261592507,0.06431258363472875,-0.3679335701584403,0.2607219942593861,-1.4112103246356422,0.15835194136956895,-0.13193301839154847,0.1813264068560282,-0.727599585074789,0.46695145621736456,0.09252763705465722,0.2184583248502724,0.42354823107828043,0.671944901068527,0.2368299263419493,0.18282033191468816,1.2954244413715665,0.19533661245293527,-0.11843030868888466,0.15037664733319375,-0.787557847505905,0.43105698073333576,1.3372763436098005,0.6060250489870033,2.206635428428437,0.02746284957304153,0.6156457978210608,0.5065377691743573,1.2153995916721996,0.2243699009320946,0.4789070980354792,0.36167638008064473,1.324131528657456,0.18562409456717419,0.060779312130732135,0.17448653183478258,0.3483323984471347,0.7276304786644461
SRM,1754,1754,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010654759047184492,0.005459830710792923,12048.798323235598,12103.322347747835,-6014.399161617799,1.7071433718987394,0.08233586352623891,2.0248611825142016,-0.28244051273955023,0.19298061115337675,-1.4635693764855615,0.14349500368255905,-0.3830042907901876,0.24273612656639743,-1.5778627442397684,0.11478167326289239,-0.35165205235757224,0.2111199484392317,-1.6656505221665066,0.09596578050115039,0.49623317505697295,0.47297753038054724,1.0491686035438401,0.29424843641534654,0.7034116515920031,0.29615526674214426,2.375144833079899,0.017651528958911693,-0.6087982804645194,0.5249149618250831,-1.1598036343787599,0.24629029694449708,1.123032101316796,0.6499175497468992,1.7279608801980257,0.08417535479750976,0.5138192287838927,0.8664252491886258,0.5930335355128037,0.5532369465791309,0.3980511068585427,0.6816348822960498,0.5839652828765589,0.5593205113717759,0.04512231101103306,0.19414574226651074,0.23241463080396615,0.8162437333805984
SUSHI,1733,1733,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013951740019298886,0.008709900480122101,11643.976657501064,11698.37812430769,-5811.988328750532,1.7224466139091188,0.07897008810976239,2.043641683854068,-0.17341838176475838,0.19108015695966804,-0.9075687634135783,0.3642352650529346,-0.7862350721805288,0.2825682291713445,-2.7824609811450864,0.005454708038703419,-0.016013174346654863,0.20197193876397945,-0.07928415424762324,0.9368159795750808,0.13428236249268705,0.31721082979554505,0.423322124844342,0.6721140230642391,0.25015420633376256,0.3196390242727578,0.782614722663833,0.43396284288083187,-0.2153195701301998,0.4049287564585664,-0.5317467991489313,0.5949711380889358,0.7450099729928363,0.5834724546041304,1.276855431844344,0.20182839027495375,1.5143278971163951,1.124018550901718,1.347244576970336,0.1780817590605776,-0.7543980545486366,1.0041624393343045,-0.7512709348586613,0.45259403154170597,-0.16043459160521714,0.1882233836418835,-0.8523627006433073,0.3941333747496062
SWRV,1647,1647,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003093342411598088,-0.0023875127614596536,12416.91447447097,12470.981581772747,-6198.457237235485,0.3114485580405282,0.9714706299625367,2.010340224745528,-0.28862844947348065,0.25774994360712494,-1.119800242957268,0.26296316409906534,-0.4079204717415754,0.518855084217865,-0.786193455840343,0.43186794634767134,-0.008469320759541148,0.2300210727112916,-0.03681976029288117,0.9706332075381461,-0.4798438797567577,0.5753460263678029,-0.8340092010125516,0.4043974789878121,-0.15043395401072107,0.3834132198632687,-0.39235463520107167,0.694847277471125,0.3996274620900373,0.5835656588260177,0.6848029112850537,0.49356524263098556,0.6836419362174706,0.8464270889813689,0.8076796514631853,0.4193923643606,0.7153181243373089,1.1382970013619,0.6284107956723739,0.529822530506253,-0.19162476451806548,1.0275141039597278,-0.1864935612850488,0.8520808353449563,-0.19274204913228687,0.24039985811093698,-0.8017560852442037,0.4228104304935748
TRX,2532,2532,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012587286570385547,0.009021189290744136,14884.25732140599,14942.50577831626,-7432.128660702995,2.183661134637182,0.020524603580881994,2.043881768723156,0.07815123802747433,0.09373691306915427,0.8337295892154926,0.4045132856787015,-0.4554583628839245,0.14452549980076068,-3.151404862891381,0.001644163911487456,0.0903540093964317,0.10294536344098802,0.8776889640904116,0.3801971433081619,0.06824826964960888,0.18814805724353215,0.3627370415059389,0.7168320883438073,0.0892210564179052,0.12079966689277635,0.7385869407827026,0.4602274094102067,-0.19461654059798095,0.11844583581849362,-1.643084699880976,0.10049156564813158,0.29736855714986243,0.2807064573574259,1.059357736011112,0.2895395573407615,0.09640761951002416,0.2967047537706965,0.3249277886006884,0.7452629994018458,0.23132891275391088,0.22539942909743155,1.0263065602260963,0.30484671442707,-0.05774050554101862,0.17460638363442532,-0.3306895449018081,0.7409068009153832
TUSD,2521,2521,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002980416614593917,-0.0006363412453289641,-668.6407736926976,-610.4363785400758,344.3203868463488,0.8372930034553052,0.5816158136635561,2.7641460971271066,7.794162426822456e-05,0.004237361136853184,0.018393906431611536,0.9853260926210557,-0.00035593612440417127,0.006503139033101414,-0.05473297166067533,0.9563556079939495,0.004340709868698835,0.0033249935319532597,1.3054791917591777,0.19185077384599247,-0.023821188278904615,0.010981932974989382,-2.1691252653932396,0.030167857217804208,0.0007736296455911366,0.0052573437862672295,0.1471521888319238,0.8830238538380243,0.02773814566702383,0.012591715188795217,2.2028885859574334,0.027694232092451067,-0.0027413334438955426,0.00483789421285507,-0.5666377401579751,0.5710115836484404,0.0020557672051193326,0.005420688646984793,0.379244656721399,0.7045386473920303,-0.004343340861114153,0.00854765232281097,-0.5081326073035465,0.6114055228497857,7.585478537245954e-05,0.005999004997745957,0.012644561123213088,0.9899123853853529
UMA,1726,1726,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004571968360039702,-0.0007417044067214995,11150.886763003988,11205.247041167506,-5565.443381501994,0.8743259511022905,0.5476122993514023,2.0453533931089116,-0.15322850605105134,0.15967081363522623,-0.9596525661922625,0.337367700325506,-0.10043709965998071,0.24401340148180226,-0.4116048505945318,0.68068139325881,0.05282420847328193,0.1829584731364349,0.28872239458344257,0.7728293165912434,-0.6111265073596691,0.23831996905534197,-2.5643109546466714,0.010424038681682783,-0.10069462652002467,0.30671746322250404,-0.3282976634655364,0.7427273772547245,0.3962020601989419,0.3531007466699174,1.1220652007550582,0.2619944900783831,0.06820597588460847,0.4974216842567398,0.13711902404601356,0.8909530872096598,0.21403188064829926,0.7494432692573193,0.2855878349009657,0.7752289026062864,-0.13098241222751295,0.6830931653934142,-0.19174897197525928,0.847961933377541,0.017814099150915155,0.1612668302147016,0.1104635040398479,0.9120549392475812
UNI,1716,1716,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010037427172790991,0.0047213990370839065,10763.552716847966,10817.853858233584,-5371.776358423983,1.3366355013988431,0.2126473731884139,1.9544003538476398,-0.024990982600683498,0.14680861246699142,-0.17022831413451642,0.8648511307930111,-0.5291664918100493,0.18746596280459538,-2.822733705326681,0.004817845727729505,-0.02231996270782617,0.17810606549747507,-0.1253183750114484,0.9002865352287016,0.2189944040251715,0.3114754206194668,0.7030872727922873,0.48209901272818967,0.11630339018179045,0.19797335847255346,0.5874699054414156,0.5569672913079057,-0.27163058074338586,0.34600746803555193,-0.7850425376237142,0.4325395817572567,0.6528367535346736,0.47163959868709693,1.3841856268048214,0.16648590072640007,0.7955297199082525,0.7026138769839906,1.1322431081536681,0.2576942021072677,-0.25574946989504127,0.6219112694450286,-0.4112314448382049,0.6809554091776023,-0.1822752666645931,0.14847693552438307,-1.22763354470405,0.21975695460420347
USDC,2437,2437,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0033896288748963554,-0.0003523374747598229,-4559.3914231322515,-4501.530058754421,2289.6957115661257,0.5238927675532818,0.8582247621534465,2.7201801862997845,-3.297831337456807e-07,0.0019003025394683751,-0.0001735424370047625,0.999861547610492,-0.00023522188363353725,0.0010728814252733139,-0.21924313171291512,0.8264793250752455,-0.0009461697841490941,0.0018968763326466618,-0.49880414862308303,0.617963134709209,-0.0013375085165270818,0.004730243945340271,-0.2827567736426473,0.7773877065000377,0.0070430627448132225,0.004496628357976422,1.566298609561487,0.11741072387740872,-0.0024158322091794057,0.005612793189557408,-0.4304153257729249,0.6669322441804013,0.000524318929705304,0.0033070880398455094,0.15854398896794944,0.8740415163384696,-0.0004672351808790386,0.003700286377611762,-0.12627000539904196,0.8995287884366591,0.0008535677987497847,0.002686172153132375,0.3177636242541007,0.750691923747548,-5.207355432069864e-05,0.0020491386654429796,-0.025412411174936984,0.9797281269361704
VTC,3265,3265,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0033476106543027795,0.0005918897621026709,23434.41874234836,23495.328892765465,-11707.20937117418,1.138570544937467,0.33124897593146846,1.9957485075307548,0.022758892142177668,0.15301133365868225,0.14873991094636976,0.8817680809346325,-0.32294817889137195,0.3398975202376473,-0.9501339658658738,0.34211472620564487,-0.05857348561631859,0.1709190130241239,-0.34269730780654223,0.7318483163785536,-0.3695047154693045,0.2683050614525794,-1.3771813079814423,0.16855089554869312,0.09445540220889867,0.16439553214983887,0.5745618568441809,0.565627360314966,0.37998325929163673,0.27311269238317815,1.391305749930211,0.16422781262157574,0.34083390212331266,0.28842022170433246,1.181726787772568,0.2374004518249955,0.05789062173760902,0.4631402366030168,0.12499588064776648,0.9005345303012756,0.14203487990894076,0.3379878733787022,0.42023661526399275,0.6743403474127802,-0.27528586603381405,0.33689001376783434,-0.8171386944806431,0.41390897558709516
WNXM,1739,1739,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005563365829863387,0.00029560261177552505,10868.238950799307,10922.675587630463,-5424.119475399653,1.6018832550146973,0.10925263224418474,2.0135716542881155,-0.01471839059155796,0.14438524921155074,-0.1019383259157785,0.9188176575981695,-0.3503222270578871,0.12075084059486045,-2.901199075154082,0.003765224392728929,0.007759952183012703,0.16237546501935185,0.047790176810812365,0.9618890821708903,0.25070398148996476,0.20324225448439032,1.2335229311738405,0.2175513472157755,-0.17505243680918015,0.17463145567597743,-1.0024106832962776,0.31628802584830157,-0.1475476251332088,0.23222006625104255,-0.6353784473289306,0.5252671843503894,0.14712620982186608,0.5074093919157148,0.2899556298443626,0.7718855646332585,0.18494275251945505,0.9422096213188385,0.19628620673665512,0.8444096312866941,-0.01036663985634978,0.7749541874395348,-0.013377100252340566,0.989328507123395,-0.10954556769704499,0.14939812857706647,-0.7332459164007287,0.46350961147773584
WTC,2484,2484,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0061483585364774385,0.0025328917728670852,18644.611781913816,18702.78803634435,-9312.305890956908,1.4212144885795042,0.17300611178315345,2.074055461986513,-0.23658357636225733,0.20663136997482762,-1.1449547877995416,0.25233863673831514,-0.4841328768289928,0.8910475031226097,-0.5433300414763356,0.5869515336464901,0.008198103098362872,0.27461584246016546,0.029852986721084933,0.9761867081885143,0.13768948761335426,0.3637998186457336,0.3784759655073814,0.7051095184053282,-0.4022935183192685,0.2566127594040843,-1.5677066068479584,0.11707750471861549,-0.16982074387818127,0.3430107097025686,-0.49508875109303796,0.6205814401372824,0.29039339030671113,0.37145602610203166,0.7817705728293819,0.4344242265057344,0.047570479872932885,0.45768563088566205,0.10393701847462375,0.9172277542901698,-0.1953386715375846,0.6048707878381272,-0.3229428093820597,0.7467658456456776,-0.053373195049669114,0.28164647377442836,-0.18950421901044603,0.8497131940984947
XAUT,1953,1953,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0035447446186802622,-0.0011432309685814879,4898.957167504741,4954.573584960629,-2439.4785837523705,4.388783149065187,1.0743334546558682e-05,2.108973922639324,0.04019137535762269,0.0198938769294068,2.020288730057059,0.04349256856551549,0.010563375868313941,0.002974898018182541,3.5508362988414106,0.0003932939339465422,0.003691431694117519,0.034734230218518736,0.10627647916461995,0.9153741357083802,0.02496754173671425,0.04154688396817941,0.6009485995589173,0.5479454164445197,-0.010217555396803513,0.02151319479417949,-0.47494365641907954,0.6348813497606601,-0.021144924618748954,0.05009409147251417,-0.4221041643274604,0.6729964204315133,0.01905204205441705,0.07459321805659486,0.255412523427559,0.7984319564653556,-0.06811879573409885,0.06147494063172531,-1.1080742011964604,0.2679690668917647,0.09368498471281418,0.06472203530883043,1.4474975063096038,0.14792148577131609,0.02481721976542751,0.024406798541825283,1.0168158565695906,0.30936961674386004
XEM,3713,3713,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0074798640957213225,0.00504787900910586,24531.151486618222,24593.266315782672,-12255.575743309111,4.66703553325951,3.5679718761462864e-06,2.0938600675663053,0.12784882129662217,0.11084614920819744,1.153389830949286,0.24882546237614217,-0.409833203609134,0.090517925225137,-4.527646900763502,6.153627805232761e-06,0.0799981664534392,0.1317750336136353,0.607081358734417,0.5438344452265371,0.0914236252328009,0.15105354417424088,0.6052398553942129,0.5450570291595267,0.03337998781293171,0.12949112903397253,0.2577781818874583,0.7965925450059025,-0.14222139338489587,0.1366094039286067,-1.0410805500565834,0.29790668678798277,0.5351342233942351,0.25294914621963477,2.11558027133873,0.03444765454167269,0.22420026827064218,0.3443816643512008,0.6510226631636302,0.5150725821332924,0.5143469440577983,0.28997217531635,1.7737803411539848,0.07618232653919141,-0.6797835365574315,0.24502068472900587,-2.7743924449042967,0.005558448624104133
XLM,3531,3531,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0023014008463375646,-0.00027072387219106986,23092.43466718946,23154.042706399006,-11536.21733359473,0.9858087409763547,0.44936904239351283,1.9765367917427088,0.14836573001410333,0.10986106961699107,1.3504850310610588,0.17694798839663614,0.12912489433030724,0.3136302334007249,0.4117106087962016,0.6805768236758762,0.11771782929805363,0.12381443539677192,0.9507601348810315,0.34179197052161936,-0.17918950528867938,0.11263293272866567,-1.5909157379427332,0.11171908363552419,0.04361223418947305,0.12683706299982825,0.3438445605566577,0.7309838943974867,0.0665981229599703,0.12305695773185063,0.5411975412645262,0.58840596452468,0.258861872045022,0.253908664177953,1.0195078331931104,0.30803258249810933,0.11757909883262413,0.3456387965460413,0.34017911185777966,0.7337421142062851,0.20582397814059808,0.27416395672019006,0.7507331766103036,0.4528638502286799,-0.28212518909662393,0.2548465663200874,-1.1070393969612076,0.2683531687863087
XRP,3803,3803,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002986640229376447,0.0006020746599012528,24483.6782911235,24546.034548323143,-12231.83914556175,1.4102932617066908,0.17747959190204637,2.0708002140252315,0.12688262914858217,0.10027955715447832,1.265289085322968,0.20584605973266018,-0.14922213769456377,0.14888376251877283,-1.0022727473437425,0.316276325389319,0.05006616774249419,0.12424258604793026,0.40297106922082004,0.6869924000781569,-0.06484959620925188,0.10909004008107064,-0.5944593673359977,0.5522406495447889,0.09963861881397311,0.11121882901677439,0.8958790493914055,0.3703746687840941,-0.057688732483864226,0.11377183916873894,-0.507056341053818,0.6121449988558076,0.4933788475350413,0.23462702324164816,2.102821920162616,0.03554758950004184,0.5994323205574856,0.3156817780829076,1.8988499247493993,0.05766063008953064,0.3380575003511576,0.2563468488580005,1.3187503644268297,0.18733283317548233,-0.6292559976814617,0.23061184378216412,-2.728636948394796,0.006389221611014535
XTZ,2527,2527,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00795385514064706,0.00436382084079423,15746.641054008931,15804.86950691173,-7863.3205270044655,1.481508723059817,0.14879328555290972,1.9848813324140533,-0.07919560883743529,0.11179389093490436,-0.7084073036115142,0.4787587484724455,-0.3666773309549706,0.1736612142499064,-2.1114520737330857,0.03483298624231354,-0.036288119312143596,0.14436786398132356,-0.2513587048488719,0.8015575581865616,-0.022987011541802105,0.12989497880040782,-0.17696612874561657,0.8595494049655223,-0.21964259449274198,0.1438662430970546,-1.5267139098403189,0.12695932591997627,-0.1079543447660998,0.2298050068984573,-0.4697649812904251,0.6385641212212758,0.016256298756159915,0.3078367203571581,0.05280818590225053,0.9578889803846167,-0.3850879719197203,0.3455297416731187,-1.1144857460172701,0.265178544634654,0.187091075397195,0.27240890131660933,0.6868023566518737,0.4922713160897958,0.20901914034322827,0.23803445498872808,0.878104559918127,0.3799718010819185
XVG,2800,2800,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005660613742526244,0.002418202700382288,19223.12609365,19282.392119641812,-9601.563046825,1.2104222524070334,0.2835945979394735,1.992899582873181,-0.0009848292001228085,0.14697581035164517,-0.006700620991757538,0.994654202226658,-0.1501848475646373,0.20083380696375705,-0.7478066060448678,0.45464052621985007,-0.10457091631367385,0.1731756187945901,-0.603843179782191,0.5459975338949847,0.6313960896999705,0.3217843939735373,1.9621712597780452,0.049842889914345316,0.14451461194637785,0.20532164537324088,0.7038449924929937,0.4815886854178474,-0.3864772838924937,0.28033724670375204,-1.3786155369532673,0.16812504962313515,0.6354160136287581,0.34374153140271096,1.8485284889370421,0.06463282066483202,0.13234900544064374,0.38150015846845187,0.3469173013504484,0.7286798964938127,0.5649198468654584,0.34995835872713404,1.6142487606816442,0.10658778870122575,-0.3164116583962938,0.24455350621641234,-1.293834070472464,0.19583100063206382
YFI,1771,1771,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010204569518961981,0.005058319447136861,11282.856029983968,11337.478179381651,-5631.428014991984,2.8520421730099557,0.0024363313124606224,1.9607545466588632,0.06785448957438157,0.15531470308169276,0.4368838765940358,0.662250057130239,-0.27477434815116036,0.06328292328765914,-4.341998344516179,1.4936670632365418e-05,0.09993316421957779,0.1619744079364929,0.6169688501578576,0.5373364109841559,0.024163628948544458,0.27468423020839344,0.08796875208384677,0.9299116873594316,0.2605089355834572,0.23630736732908758,1.1024156315053264,0.2704342670070475,-0.06599965227753285,0.33584601177152057,-0.19651760022219075,0.8442281269247784,0.2909060303789678,0.5074186737088245,0.5733057245463149,0.5665121791492729,-1.2722047926734368,0.954112247042281,-1.3333911147427706,0.1825789250811187,1.2994078489262784,0.7255648842758852,1.7908913139079068,0.07348540848081311,0.008610657535178257,0.14627463107899927,0.05886637670292845,0.9530653337700716
ZEC,3136,3136,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0023925826828350427,-0.0005074388791335149,20666.32053336192,20726.731443399007,-10323.16026668096,0.9371987483835951,0.4911822495443997,2.056672350200293,-0.12569875577452008,0.12062977524309933,-1.0420209730243257,0.2974833158970824,0.02007669444298066,0.8450942805506918,0.02375675105728797,0.9810481689454905,0.0702215705421952,0.15025658140368625,0.4673443910821763,0.6402863912099692,-0.08315511489251215,0.10624500998814551,-0.7826731335597816,0.4338789422349265,0.05501408514450585,0.14362764401310255,0.3830327060122712,0.7017218102004099,0.17016507718732418,0.168020236477756,1.0127653713298526,0.31125138545119885,0.09651754642126298,0.28371475377129035,0.3401922005757523,0.7337348701294963,-0.08489596850025781,0.4100520936665507,-0.20703703215156405,0.835994552888431,0.04556623336225837,0.33865081738176306,0.13455226157299152,0.892974634079613,0.2587583487673034,0.2695403831355954,0.9599984453429081,0.3371309618721102
ZRX,2850,2850,9,"log_daily_return,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00958690519399752,0.006414763609209673,19059.800520745757,19119.24544238508,-9519.900260372879,0.9347131650105602,0.49338327999413467,2.069709760338649,0.03613901392169991,0.13325989514075062,0.27119197327545147,0.7862633057301919,0.29475310982568637,0.37875887824057347,0.778207790652686,0.43651204429305857,0.13313853703812067,0.1466301954156567,0.9079885398823152,0.3639621379989718,0.724044024050733,0.5932686836113938,1.220431895449584,0.22240359686800373,0.6802108994605529,0.3277713504114344,2.0752603868724933,0.0380531876747035,-1.5049363309672827,0.8614475188884252,-1.7469855074969487,0.08074909829441401,0.13659020648587783,0.30876475958411603,0.4423762824159565,0.6582509850815539,-0.11589382826412653,0.3647800014435304,-0.3177088321879055,0.7507294172118001,0.1577149982126529,0.3235050892628303,0.48751937279267354,0.6259283485078864,-0.07032488629264638,0.23701098666737003,-0.29671572310419064,0.7667054811550503
